timestamp,device_id,device_type,latency_ms,packet_loss_percent,bandwidth_utilization,throughput_mbps,jitter_ms,cpu_usage_percent,memory_usage_percent,error_rate,interface_utilization,device_status,failure_type
2025-01-01T04:14:05+00:00,ro-2,router,23.15,0.62,32.26,114.85,1.51,43.64,31.07,0.86,30.11,healthy,normal
2025-01-01T04:14:10+00:00,se-7,server,34.82,0.22,23.39,265.24,4.57,30.6,47.04,0.17,55.42,healthy,normal
2025-01-01T04:14:15+00:00,ac-5,access_switch,28.71,1.04,33.09,126.47,1.7,15.2,49.46,0.0,26.65,healthy,normal
2025-01-01T04:14:20+00:00,ac-6,access_switch,305.18,91.23,10.9,21.64,37.2,38.88,41.66,58.28,16.54,offline,link_failure
2025-01-01T04:14:25+00:00,co-1,core_switch,92.82,5.02,58.81,62.74,10.76,93.02,94.81,3.77,72.92,warning,device_overload
2025-01-01T04:14:30+00:00,ac-1,access_switch,26.91,0.22,52.03,315.06,5.36,23.55,63.06,0.69,59.05,healthy,normal
2025-01-01T04:14:35+00:00,co-5,core_switch,38.59,1.47,43.97,217.62,2.12,56.26,42.18,0.8,49.81,healthy,normal
2025-01-01T04:14:40+00:00,ac-8,access_switch,121.44,10.53,85.02,136.96,29.88,76.64,49.2,2.47,98.38,warning,congestion
2025-01-01T04:14:45+00:00,co-6,core_switch,18.68,1.22,31.12,140.97,4.12,38.17,39.53,0.49,41.52,healthy,normal
2025-01-01T04:14:50+00:00,ro-7,router,173.73,8.47,93.42,63.11,29.27,67.12,71.17,6.71,92.1,warning,congestion
2025-01-01T04:14:55+00:00,co-7,core_switch,27.24,0.12,26.18,184.9,5.51,20.52,33.06,0.67,51.59,healthy,normal
2025-01-01T04:15:00+00:00,ac-8,access_switch,130.15,8.57,97.35,446.03,26.1,91.5,81.23,4.3,98.94,warning,traffic_spike
2025-01-01T04:15:05+00:00,se-8,server,12.58,1.46,37.76,234.09,2.69,56.14,29.87,0.35,54.44,healthy,normal
2025-01-01T04:15:10+00:00,se-4,server,34.86,1.0,31.05,328.68,5.16,27.68,34.86,0.07,53.64,healthy,normal
2025-01-01T04:15:15+00:00,co-2,core_switch,36.46,0.65,49.16,203.93,3.24,40.79,26.2,0.38,48.27,healthy,normal
2025-01-01T04:15:20+00:00,ac-8,access_switch,98.39,7.08,97.01,779.09,9.95,87.86,52.34,0.51,92.3,warning,traffic_spike
2025-01-01T04:15:25+00:00,cl-8,client,37.08,0.26,18.84,128.69,3.64,36.09,44.93,0.56,32.98,healthy,normal
2025-01-01T04:15:30+00:00,cl-5,client,14.56,0.49,45.8,317.06,1.47,26.87,39.84,0.69,39.8,healthy,normal
2025-01-01T04:15:35+00:00,se-6,server,313.77,81.49,3.63,2.56,78.27,43.65,41.18,24.2,16.84,offline,link_failure
2025-01-01T04:15:40+00:00,ac-7,access_switch,41.85,0.34,35.79,226.87,3.83,32.83,57.7,0.44,58.27,healthy,normal
2025-01-01T04:15:45+00:00,co-1,core_switch,434.69,97.55,2.85,2.65,82.84,8.3,8.23,65.82,2.95,offline,device_failure
2025-01-01T04:15:50+00:00,da-5,database,149.83,9.7,97.97,114.91,36.76,75.69,66.57,2.07,90.76,warning,congestion
2025-01-01T04:15:55+00:00,cl-1,client,14.81,1.46,32.91,199.61,5.23,47.07,54.98,0.43,64.41,healthy,normal
2025-01-01T04:16:00+00:00,se-8,server,26.81,1.19,42.43,277.58,3.49,34.55,55.57,0.67,19.08,healthy,normal
2025-01-01T04:16:05+00:00,da-6,database,29.79,0.44,47.95,325.19,3.85,46.69,26.84,0.64,32.44,healthy,normal
2025-01-01T04:16:10+00:00,co-6,core_switch,40.76,0.08,47.08,211.34,3.37,40.69,30.06,0.61,41.27,healthy,normal
2025-01-01T04:16:15+00:00,se-6,server,267.62,98.88,20.76,21.07,70.74,45.66,58.28,44.93,11.37,offline,link_failure
2025-01-01T04:16:20+00:00,co-2,core_switch,236.28,88.36,7.42,1.42,89.93,8.01,8.35,56.73,2.56,warning,device_failure
2025-01-01T04:16:25+00:00,ac-6,access_switch,13.45,1.3,54.06,277.45,3.74,32.89,28.32,0.63,49.88,healthy,normal
2025-01-01T04:16:30+00:00,cl-1,client,422.56,95.57,3.53,5.56,94.51,3.27,9.23,61.61,5.39,offline,device_failure
2025-01-01T04:16:35+00:00,cl-7,client,108.71,5.93,50.14,95.15,15.26,97.95,99.2,3.42,64.64,warning,device_overload
2025-01-01T04:16:40+00:00,co-6,core_switch,94.27,11.83,97.7,73.28,31.73,53.7,50.35,3.59,91.22,warning,congestion
2025-01-01T04:16:45+00:00,se-8,server,24.22,0.38,51.94,290.57,2.82,52.48,38.73,0.77,31.78,healthy,normal
2025-01-01T04:16:50+00:00,ro-1,router,19.59,0.97,38.57,130.27,0.81,56.06,27.3,0.81,47.64,healthy,normal
2025-01-01T04:16:55+00:00,ro-7,router,253.04,95.92,5.76,0.28,91.33,11.96,5.5,73.94,3.3,offline,device_failure
2025-01-01T04:17:00+00:00,cl-3,client,418.1,97.14,16.5,11.03,75.04,27.66,61.1,36.57,7.62,warning,link_failure
2025-01-01T04:17:05+00:00,co-1,core_switch,85.07,3.44,52.89,180.58,20.56,94.02,95.44,7.19,59.01,warning,device_overload
2025-01-01T04:17:10+00:00,cl-7,client,25.67,0.48,18.49,323.31,4.75,48.58,53.09,0.16,50.81,healthy,normal
2025-01-01T04:17:15+00:00,ac-8,access_switch,156.73,2.88,74.04,156.14,22.44,87.01,94.88,1.62,71.2,warning,device_overload
2025-01-01T04:17:20+00:00,da-4,database,135.47,5.69,54.46,159.08,13.32,98.05,98.66,3.34,75.02,warning,device_overload
2025-01-01T04:17:25+00:00,da-1,database,28.66,0.1,46.44,184.12,5.42,33.04,67.95,0.06,35.48,healthy,normal
2025-01-01T04:17:30+00:00,cl-2,client,35.36,0.08,49.9,195.54,1.09,37.97,62.29,0.87,57.11,healthy,normal
2025-01-01T04:17:35+00:00,ro-2,router,254.41,96.89,3.64,6.91,86.46,10.48,9.63,61.2,5.05,offline,device_failure
2025-01-01T04:17:40+00:00,co-7,core_switch,101.96,2.12,81.88,174.72,19.25,94.34,93.29,4.81,63.95,warning,device_overload
2025-01-01T04:17:45+00:00,ro-6,router,21.54,0.78,45.48,279.47,3.27,59.36,54.51,0.83,34.98,healthy,normal
2025-01-01T04:17:50+00:00,ro-3,router,472.19,98.34,0.21,15.76,64.43,29.76,57.68,24.72,17.65,warning,link_failure
2025-01-01T04:17:55+00:00,da-4,database,25.07,0.39,18.93,124.15,3.06,39.53,47.57,0.07,40.99,healthy,normal
2025-01-01T04:18:00+00:00,co-2,core_switch,26.84,0.26,47.39,192.37,4.56,30.89,42.2,0.08,37.66,healthy,normal
2025-01-01T04:18:05+00:00,ac-6,access_switch,105.22,3.25,90.64,610.61,25.66,88.72,62.28,2.71,90.26,warning,traffic_spike
2025-01-01T04:18:10+00:00,se-4,server,55.52,7.34,97.21,698.0,25.4,73.32,85.28,4.09,93.57,warning,traffic_spike
2025-01-01T04:18:15+00:00,se-8,server,13.32,1.09,27.11,286.62,3.91,33.45,45.31,0.14,42.36,healthy,normal
2025-01-01T04:18:20+00:00,cl-8,client,18.51,0.42,34.92,117.44,4.36,55.36,34.8,0.68,63.01,healthy,normal
2025-01-01T04:18:25+00:00,da-6,database,33.23,0.07,43.68,315.62,3.3,33.14,37.66,0.84,33.23,healthy,normal
2025-01-01T04:18:30+00:00,cl-6,client,27.37,0.98,33.04,112.32,0.81,55.7,48.47,0.61,36.86,healthy,normal
2025-01-01T04:18:35+00:00,ac-5,access_switch,157.43,4.95,86.61,109.08,32.07,65.28,57.36,2.16,91.38,warning,congestion
2025-01-01T04:18:40+00:00,se-6,server,87.86,2.53,57.01,114.97,11.42,94.04,99.59,2.39,65.62,warning,device_overload
2025-01-01T04:18:45+00:00,co-3,core_switch,126.39,9.45,93.16,867.34,18.04,86.48,52.82,0.5,92.19,warning,traffic_spike
2025-01-01T04:18:50+00:00,da-8,database,17.84,1.48,20.36,322.0,1.4,28.04,38.06,0.57,28.13,healthy,normal
2025-01-01T04:18:55+00:00,se-1,server,29.98,1.3,48.15,203.95,3.89,27.14,65.78,0.44,27.28,healthy,normal
2025-01-01T04:19:00+00:00,se-1,server,106.49,8.01,99.23,714.49,20.13,70.79,78.55,2.68,97.21,warning,traffic_spike
2025-01-01T04:19:05+00:00,ac-4,access_switch,29.65,0.97,42.78,225.27,4.99,37.77,50.21,0.61,61.96,healthy,normal
2025-01-01T04:19:10+00:00,se-2,server,445.94,95.34,2.53,2.1,97.7,8.67,13.06,38.55,3.48,warning,device_failure
2025-01-01T04:19:15+00:00,ac-8,access_switch,297.76,93.72,2.78,3.51,53.68,1.7,7.11,63.34,3.56,warning,device_failure
2025-01-01T04:19:20+00:00,ro-2,router,39.69,1.13,57.13,213.2,2.74,41.67,53.43,0.76,26.49,healthy,normal
2025-01-01T04:19:25+00:00,da-1,database,455.44,81.06,0.27,6.88,74.37,39.72,42.85,44.77,5.12,warning,link_failure
2025-01-01T04:19:30+00:00,da-2,database,28.29,0.42,61.5,173.9,1.45,44.6,62.27,0.09,22.01,healthy,normal
2025-01-01T04:19:35+00:00,co-1,core_switch,149.1,6.34,58.45,82.29,21.04,88.73,95.42,5.29,65.31,warning,device_overload
2025-01-01T04:19:40+00:00,da-1,database,106.33,9.98,89.88,521.09,22.08,85.83,84.82,2.86,95.6,warning,traffic_spike
2025-01-01T04:19:45+00:00,ac-3,access_switch,413.48,94.03,21.65,11.16,86.37,31.14,52.64,41.1,3.95,offline,link_failure
2025-01-01T04:19:50+00:00,da-4,database,159.78,6.92,61.48,131.84,17.52,99.94,92.05,3.28,59.4,warning,device_overload
2025-01-01T04:19:55+00:00,ro-5,router,18.88,0.55,20.18,264.94,3.92,22.07,50.83,0.88,66.46,healthy,normal
2025-01-01T04:20:00+00:00,ro-1,router,458.72,89.14,15.63,16.55,38.85,36.01,46.09,27.13,5.21,offline,link_failure
2025-01-01T04:20:05+00:00,ac-5,access_switch,31.46,1.11,37.99,136.63,3.19,29.38,49.7,0.76,64.78,healthy,normal
2025-01-01T04:20:10+00:00,se-3,server,80.02,7.1,94.64,781.17,19.81,93.39,71.02,3.52,99.82,warning,traffic_spike
2025-01-01T04:20:15+00:00,ac-1,access_switch,116.91,5.98,75.59,148.24,19.9,91.1,95.87,3.37,71.95,warning,device_overload
2025-01-01T04:20:20+00:00,da-4,database,37.85,1.42,19.56,209.76,4.43,16.08,27.61,0.17,17.36,healthy,normal
2025-01-01T04:20:25+00:00,se-3,server,94.4,5.54,84.81,90.46,18.3,61.65,43.01,6.59,92.77,warning,congestion
2025-01-01T04:20:30+00:00,ac-4,access_switch,95.48,9.02,94.68,506.24,13.78,96.81,71.79,1.9,92.23,warning,traffic_spike
2025-01-01T04:20:35+00:00,co-1,core_switch,37.87,0.64,27.03,117.77,5.78,31.74,33.49,0.37,28.56,healthy,normal
2025-01-01T04:20:40+00:00,co-7,core_switch,125.05,8.1,99.15,637.46,11.24,84.07,66.17,3.5,90.46,warning,traffic_spike
2025-01-01T04:20:45+00:00,se-6,server,41.86,0.52,34.72,282.63,4.62,48.9,38.39,0.09,15.16,healthy,normal
2025-01-01T04:20:50+00:00,cl-8,client,98.33,7.27,92.25,435.85,8.78,77.85,81.35,3.87,96.51,warning,traffic_spike
2025-01-01T04:20:55+00:00,da-6,database,421.78,86.8,3.33,8.22,60.23,54.02,61.86,48.32,0.84,warning,link_failure
2025-01-01T04:21:00+00:00,ac-2,access_switch,10.53,0.43,35.38,283.63,4.62,57.13,37.33,0.22,36.12,healthy,normal
2025-01-01T04:21:05+00:00,cl-2,client,23.7,1.02,23.39,185.52,2.71,32.21,43.22,0.21,29.8,healthy,normal
2025-01-01T04:21:10+00:00,se-6,server,65.18,1.29,78.17,100.32,11.81,99.29,92.86,1.96,71.93,warning,device_overload
2025-01-01T04:21:15+00:00,da-1,database,39.66,0.58,46.53,177.71,2.06,34.67,39.32,0.63,61.57,healthy,normal
2025-01-01T04:21:20+00:00,ro-4,router,442.9,92.72,5.62,3.23,71.8,10.45,4.26,52.89,4.08,offline,device_failure
2025-01-01T04:21:25+00:00,se-4,server,250.71,73.81,16.79,7.12,68.57,28.28,37.79,48.62,14.1,warning,link_failure
2025-01-01T04:21:30+00:00,cl-7,client,106.16,2.73,69.3,159.01,18.67,89.64,87.39,7.35,75.53,warning,device_overload
2025-01-01T04:21:35+00:00,cl-7,client,25.87,0.25,32.86,176.35,4.37,31.94,56.5,0.05,45.14,healthy,normal
2025-01-01T04:21:40+00:00,co-2,core_switch,99.8,2.11,95.08,904.62,25.75,97.09,86.45,4.6,91.03,warning,traffic_spike
2025-01-01T04:21:45+00:00,co-5,core_switch,89.18,2.87,90.17,477.01,9.09,79.43,62.37,4.67,93.85,warning,traffic_spike
2025-01-01T04:21:50+00:00,se-4,server,13.57,1.3,28.29,133.76,3.1,41.71,43.91,0.15,60.08,healthy,normal
2025-01-01T04:21:55+00:00,da-8,database,417.53,89.89,20.72,11.72,51.83,44.99,54.65,49.14,11.1,offline,link_failure
2025-01-01T04:22:00+00:00,se-4,server,30.86,0.13,33.83,219.13,5.65,16.66,36.22,0.34,64.07,healthy,normal
2025-01-01T04:22:05+00:00,ac-8,access_switch,12.8,0.63,19.73,168.28,4.78,31.65,42.93,0.26,32.94,healthy,normal
2025-01-01T04:22:10+00:00,cl-3,client,128.95,6.54,74.54,93.58,22.78,89.6,94.56,6.87,79.32,warning,device_overload
2025-01-01T04:22:15+00:00,co-8,core_switch,27.85,0.38,41.78,292.27,1.5,42.13,59.67,0.73,38.1,healthy,normal
2025-01-01T04:22:20+00:00,ac-3,access_switch,130.31,6.08,91.08,94.2,30.33,62.98,65.76,1.73,92.11,warning,congestion
2025-01-01T04:22:25+00:00,ac-3,access_switch,347.54,89.49,3.52,2.26,62.91,4.1,1.21,45.86,6.54,warning,device_failure
2025-01-01T04:22:30+00:00,co-2,core_switch,16.65,0.38,23.78,261.34,2.59,52.91,49.33,0.32,63.35,healthy,normal
2025-01-01T04:22:35+00:00,cl-3,client,463.89,92.07,3.68,7.22,72.68,0.74,12.67,70.6,4.2,offline,device_failure
2025-01-01T04:22:40+00:00,ro-8,router,15.0,0.11,36.39,155.21,0.97,44.88,52.89,0.19,42.53,healthy,normal
2025-01-01T04:22:45+00:00,co-3,core_switch,23.01,0.24,29.63,144.02,2.93,35.2,64.3,0.39,30.15,healthy,normal
2025-01-01T04:22:50+00:00,ac-2,access_switch,107.26,8.76,97.15,693.34,16.93,89.19,78.6,3.13,91.51,warning,traffic_spike
2025-01-01T04:22:55+00:00,ac-4,access_switch,199.17,6.42,91.31,122.84,24.87,81.56,71.85,5.5,91.65,warning,congestion
2025-01-01T04:23:00+00:00,cl-1,client,216.92,7.96,89.87,94.95,23.42,63.55,69.48,1.19,87.06,warning,congestion
2025-01-01T04:23:05+00:00,cl-4,client,37.98,0.73,46.05,185.14,2.37,56.18,48.4,0.48,24.85,healthy,normal
2025-01-01T04:23:10+00:00,ac-2,access_switch,26.39,0.16,36.93,228.92,0.86,26.23,29.95,0.05,21.2,healthy,normal
2025-01-01T04:23:15+00:00,da-6,database,223.48,4.86,89.01,140.74,29.37,53.92,59.42,6.45,91.03,warning,congestion
2025-01-01T04:23:20+00:00,ro-6,router,28.55,0.13,49.67,280.48,0.86,33.91,32.07,0.64,33.37,healthy,normal
2025-01-01T04:23:25+00:00,ro-3,router,23.13,1.48,26.21,141.58,5.29,37.25,52.12,0.12,63.52,healthy,normal
2025-01-01T04:23:30+00:00,ro-3,router,133.19,9.15,99.54,478.66,23.84,75.34,51.64,2.37,90.65,warning,traffic_spike
2025-01-01T04:23:35+00:00,ro-2,router,131.85,9.76,93.43,115.65,36.0,45.65,46.89,4.69,93.33,warning,congestion
2025-01-01T04:23:40+00:00,da-8,database,30.56,0.28,62.93,226.81,2.98,31.84,67.15,0.19,43.72,healthy,normal
2025-01-01T04:23:45+00:00,da-3,database,214.11,73.18,20.98,11.31,41.76,43.65,70.76,23.72,5.05,offline,link_failure
2025-01-01T04:23:50+00:00,ro-4,router,29.81,0.9,62.84,115.76,1.07,53.05,56.51,0.35,35.69,healthy,normal
2025-01-01T04:23:55+00:00,ro-3,router,41.52,1.4,41.14,223.01,2.5,44.4,51.44,0.64,58.84,healthy,normal
2025-01-01T04:24:00+00:00,ro-4,router,79.35,2.6,49.69,99.57,9.79,94.34,97.22,2.21,69.72,warning,device_overload
2025-01-01T04:24:05+00:00,co-6,core_switch,89.43,1.78,68.71,170.22,10.98,95.58,97.53,3.07,78.15,warning,device_overload
2025-01-01T04:24:10+00:00,co-2,core_switch,26.19,0.6,32.63,242.03,3.16,17.35,44.92,0.57,58.17,healthy,normal
2025-01-01T04:24:15+00:00,ac-7,access_switch,16.93,0.62,46.14,225.11,3.29,30.77,67.04,0.58,48.71,healthy,normal
2025-01-01T04:24:20+00:00,ac-4,access_switch,27.27,0.54,18.64,273.17,4.69,58.62,51.15,0.05,24.79,healthy,normal
2025-01-01T04:24:25+00:00,co-2,core_switch,30.16,0.12,28.67,189.77,3.86,37.51,36.44,0.19,20.72,healthy,normal
2025-01-01T04:24:30+00:00,cl-7,client,259.39,75.23,1.83,9.74,35.44,47.81,34.4,61.46,3.76,offline,link_failure
2025-01-01T04:24:35+00:00,se-3,server,41.56,1.21,36.01,261.05,1.88,59.54,56.7,0.12,35.09,healthy,normal
2025-01-01T04:24:40+00:00,co-7,core_switch,255.51,88.63,5.5,1.25,50.8,0.77,1.2,59.69,4.82,warning,device_failure
2025-01-01T04:24:45+00:00,ac-8,access_switch,218.58,7.0,88.69,54.32,29.31,66.19,43.04,1.44,98.54,warning,congestion
2025-01-01T04:24:50+00:00,ac-7,access_switch,34.68,1.2,28.94,188.78,4.97,59.9,40.05,0.33,39.54,healthy,normal
2025-01-01T04:24:55+00:00,ac-3,access_switch,18.44,0.36,62.43,143.02,1.77,56.78,47.2,0.68,39.9,healthy,normal
2025-01-01T04:25:00+00:00,se-7,server,20.45,0.64,25.92,237.85,5.83,31.48,43.61,0.4,19.22,healthy,normal
2025-01-01T04:25:05+00:00,ro-6,router,25.07,0.75,27.01,138.27,3.38,45.7,64.92,0.76,40.65,healthy,normal
2025-01-01T04:25:10+00:00,ac-2,access_switch,274.77,85.01,20.08,14.99,84.61,61.6,52.95,52.14,7.22,warning,link_failure
2025-01-01T04:25:15+00:00,co-2,core_switch,275.17,98.8,2.06,6.19,73.4,25.22,38.76,56.27,5.61,warning,link_failure
2025-01-01T04:25:20+00:00,ac-7,access_switch,24.07,0.11,49.62,154.86,1.19,48.35,63.41,0.8,28.71,healthy,normal
2025-01-01T04:25:25+00:00,ro-7,router,143.33,7.85,98.38,81.27,13.39,58.02,68.65,1.03,89.56,warning,congestion
2025-01-01T04:25:30+00:00,cl-2,client,138.98,5.23,98.88,656.14,15.74,74.19,83.32,1.01,96.72,warning,traffic_spike
2025-01-01T04:25:35+00:00,da-4,database,37.43,1.0,42.55,292.22,1.26,22.3,65.25,0.87,39.45,healthy,normal
2025-01-01T04:25:40+00:00,se-5,server,10.39,0.1,21.0,280.41,4.18,48.11,37.96,0.77,55.62,healthy,normal
2025-01-01T04:25:45+00:00,cl-8,client,345.89,98.86,18.74,1.8,55.27,32.61,37.75,50.98,5.45,offline,link_failure
2025-01-01T04:25:50+00:00,ro-2,router,89.15,7.99,57.68,94.37,13.33,92.11,88.4,6.27,51.27,warning,device_overload
2025-01-01T04:25:55+00:00,ro-7,router,38.63,1.32,23.94,126.12,1.21,56.43,35.52,0.05,41.96,healthy,normal
2025-01-01T04:26:00+00:00,da-6,database,63.8,7.61,95.36,546.65,26.39,80.68,62.11,0.79,97.54,warning,traffic_spike
2025-01-01T04:26:05+00:00,ac-6,access_switch,16.03,1.39,22.63,205.29,5.3,41.12,37.84,0.39,55.51,healthy,normal
2025-01-01T04:26:10+00:00,ac-2,access_switch,71.05,7.17,64.03,189.92,17.45,99.04,94.27,3.03,63.29,warning,device_overload
2025-01-01T04:26:15+00:00,co-2,core_switch,123.12,2.1,93.96,723.32,21.68,87.17,70.35,3.09,96.85,warning,traffic_spike
2025-01-01T04:26:20+00:00,cl-7,client,11.71,0.84,54.0,160.03,0.87,19.79,53.64,0.57,65.28,healthy,normal
2025-01-01T04:26:25+00:00,se-5,server,156.35,2.68,55.7,85.09,22.77,97.62,97.7,4.28,63.58,warning,device_overload
2025-01-01T04:26:30+00:00,ro-2,router,181.4,10.02,89.12,148.69,21.43,53.93,65.97,6.05,92.77,warning,congestion
2025-01-01T04:26:35+00:00,ro-1,router,444.69,90.57,0.19,7.3,51.36,3.93,5.57,66.48,3.58,warning,device_failure
2025-01-01T04:26:40+00:00,cl-6,client,79.45,1.15,73.97,143.72,12.67,94.39,91.73,4.99,66.59,warning,device_overload
2025-01-01T04:26:45+00:00,se-3,server,141.63,10.06,89.74,66.71,34.85,67.41,74.1,2.73,91.96,warning,congestion
2025-01-01T04:26:50+00:00,ro-6,router,159.11,1.25,72.6,152.7,21.38,97.61,96.63,2.24,65.98,warning,device_overload
2025-01-01T04:26:55+00:00,da-1,database,118.71,4.73,74.43,143.58,13.3,97.19,85.42,1.86,86.28,warning,device_overload
2025-01-01T04:27:00+00:00,se-6,server,392.72,98.54,1.49,6.61,53.81,2.9,1.14,53.11,3.89,offline,device_failure
2025-01-01T04:27:05+00:00,ro-4,router,26.61,0.52,53.56,204.36,3.01,46.01,54.77,0.86,28.58,healthy,normal
2025-01-01T04:27:10+00:00,co-8,core_switch,30.89,0.74,24.77,179.42,3.36,46.48,61.97,0.16,55.79,healthy,normal
2025-01-01T04:27:15+00:00,ac-3,access_switch,61.36,2.77,46.39,135.18,21.34,89.65,89.91,4.56,47.82,warning,device_overload
2025-01-01T04:27:20+00:00,ac-3,access_switch,99.37,7.84,71.5,189.51,9.18,99.43,96.7,2.58,82.41,warning,device_overload
2025-01-01T04:27:25+00:00,ro-6,router,101.27,6.94,72.35,121.38,16.72,99.55,93.71,3.77,73.87,warning,device_overload
2025-01-01T04:27:30+00:00,co-8,core_switch,28.72,0.68,28.46,268.77,1.32,58.24,58.53,0.06,45.32,healthy,normal
2025-01-01T04:27:35+00:00,ac-2,access_switch,13.26,1.33,21.46,254.23,1.06,16.32,38.44,0.34,54.78,healthy,normal
2025-01-01T04:27:40+00:00,ac-7,access_switch,41.18,0.42,42.69,280.76,2.3,47.93,28.56,0.19,57.78,healthy,normal
2025-01-01T04:27:45+00:00,co-3,core_switch,39.0,0.84,54.91,225.22,2.47,46.67,59.43,0.05,54.94,healthy,normal
2025-01-01T04:27:50+00:00,da-2,database,254.57,72.33,11.59,8.48,82.68,63.15,34.64,47.81,2.23,warning,link_failure
2025-01-01T04:27:55+00:00,ro-7,router,128.42,7.92,90.23,614.13,9.08,68.2,87.83,3.18,94.46,warning,traffic_spike
2025-01-01T04:28:00+00:00,da-4,database,12.38,0.67,43.54,169.39,3.91,40.16,57.99,0.22,15.16,healthy,normal
2025-01-01T04:28:05+00:00,ac-8,access_switch,38.41,1.21,43.56,131.06,4.92,35.04,53.53,0.52,35.58,healthy,normal
2025-01-01T04:28:10+00:00,ac-6,access_switch,19.87,0.66,40.95,326.41,0.88,56.12,64.4,0.29,64.05,healthy,normal
2025-01-01T04:28:15+00:00,co-5,core_switch,165.01,5.21,85.11,106.45,29.36,75.01,62.33,5.48,93.24,warning,congestion
2025-01-01T04:28:20+00:00,co-5,core_switch,25.75,0.89,44.01,146.51,2.57,36.88,39.58,0.42,66.59,healthy,normal
2025-01-01T04:28:25+00:00,ac-2,access_switch,20.28,1.27,62.52,157.6,0.97,49.73,40.78,0.37,61.37,healthy,normal
2025-01-01T04:28:30+00:00,cl-7,client,16.82,1.36,22.26,236.08,5.93,47.34,54.67,0.9,66.44,healthy,normal
2025-01-01T04:28:35+00:00,ac-4,access_switch,88.71,6.94,86.49,54.83,16.95,70.35,50.29,3.96,87.08,warning,congestion
2025-01-01T04:28:40+00:00,co-8,core_switch,28.31,0.98,19.29,131.45,3.6,21.17,26.24,0.01,66.22,healthy,normal
2025-01-01T04:28:45+00:00,co-1,core_switch,25.26,1.21,36.38,292.19,3.13,46.17,29.59,0.39,29.04,healthy,normal
2025-01-01T04:28:50+00:00,co-6,core_switch,38.13,1.38,20.85,203.41,2.51,21.05,53.07,0.02,52.26,healthy,normal
2025-01-01T04:28:55+00:00,se-2,server,14.14,1.22,64.37,309.44,4.69,16.54,39.21,0.49,49.39,healthy,normal
2025-01-01T04:29:00+00:00,co-6,core_switch,185.82,12.42,83.19,167.21,14.57,67.37,70.88,6.8,91.8,warning,congestion
2025-01-01T04:29:05+00:00,cl-6,client,347.57,99.42,4.47,7.97,83.34,6.46,1.11,75.1,2.11,warning,device_failure
2025-01-01T04:29:10+00:00,ro-6,router,78.43,9.41,95.63,873.05,27.47,95.64,85.08,3.5,94.2,warning,traffic_spike
2025-01-01T04:29:15+00:00,ac-3,access_switch,194.55,92.42,14.21,19.17,66.09,46.85,36.41,61.61,0.43,warning,link_failure
2025-01-01T04:29:20+00:00,ac-2,access_switch,19.7,0.05,52.67,228.55,2.82,36.54,49.12,0.76,55.74,healthy,normal
2025-01-01T04:29:25+00:00,se-6,server,19.9,0.39,63.88,112.98,5.43,16.68,36.89,0.37,59.16,healthy,normal
2025-01-01T04:29:30+00:00,se-7,server,26.91,0.32,52.39,227.81,3.09,22.67,41.88,0.25,61.55,healthy,normal
2025-01-01T04:29:35+00:00,co-5,core_switch,142.47,5.61,90.54,47.87,37.12,64.62,67.08,4.61,96.34,warning,congestion
2025-01-01T04:29:40+00:00,da-2,database,15.46,1.34,55.25,194.49,1.72,44.6,26.63,0.61,34.14,healthy,normal
2025-01-01T04:29:45+00:00,ro-5,router,17.69,0.51,19.01,300.96,5.63,18.18,45.88,0.06,37.51,healthy,normal
2025-01-01T04:29:50+00:00,se-7,server,38.1,1.23,57.16,132.34,1.01,58.31,34.06,0.74,51.43,healthy,normal
2025-01-01T04:29:55+00:00,se-7,server,25.1,0.24,32.44,192.67,2.95,26.43,36.87,0.34,36.81,healthy,normal
2025-01-01T04:30:00+00:00,cl-3,client,18.04,0.46,62.25,229.29,1.76,55.26,26.96,0.08,56.55,healthy,normal
2025-01-01T04:30:05+00:00,se-3,server,18.7,1.12,49.99,278.83,5.65,41.81,55.25,0.7,38.79,healthy,normal
2025-01-01T04:30:10+00:00,da-5,database,454.63,80.38,11.67,22.1,89.55,20.9,25.23,49.72,6.92,warning,link_failure
2025-01-01T04:30:15+00:00,da-7,database,293.35,99.65,5.8,5.15,60.91,8.9,11.21,62.19,0.15,warning,device_failure
2025-01-01T04:30:20+00:00,co-8,core_switch,90.76,7.11,97.67,634.85,13.09,85.17,85.16,2.54,90.45,warning,traffic_spike
2025-01-01T04:30:25+00:00,co-6,core_switch,13.57,0.15,43.29,136.98,1.46,39.22,43.64,0.4,56.95,healthy,normal
2025-01-01T04:30:30+00:00,cl-7,client,34.11,1.04,21.84,136.51,1.79,31.42,40.74,0.23,32.81,healthy,normal
2025-01-01T04:30:35+00:00,da-4,database,73.02,4.05,68.17,169.14,20.55,93.43,89.68,6.26,64.24,warning,device_overload
2025-01-01T04:30:40+00:00,ro-6,router,207.63,9.23,96.37,143.55,31.08,69.13,71.67,3.49,86.65,warning,congestion
2025-01-01T04:30:45+00:00,ac-8,access_switch,25.28,0.72,56.77,134.42,0.98,51.22,61.22,0.42,63.11,healthy,normal
2025-01-01T04:30:50+00:00,ac-1,access_switch,32.31,0.54,63.25,166.33,2.27,43.8,58.51,0.62,60.66,healthy,normal
2025-01-01T04:30:55+00:00,ac-3,access_switch,21.85,1.49,28.17,166.83,5.51,57.02,48.18,0.32,53.09,healthy,normal
